47,0
70,0.2
92,0.4
123,0.6
149,0.8
159,0.9
190,1.1
236,1.5
282,1.8
331,2.2
358,2.4
397,2.7
406,2.9
465,3.4
495,3.5
524,3.8
581,4.2
609,4.4
719,5.3
811,6
903,6.8
913,6.9
963,7.3
1008,7.6
